txn_id,user_id,initiated_at,txn_value_inr,bank_name,device_type,network_type,app_version,txn_success,final_error_code
TX101992,1495,2025-08-30 13:43:51.001158,50.0,SBI,Android,5G,7.3.1,True,
TX101993,4212,2025-07-24 12:53:03.001158,50.0,HDFC,iOS,4G,7.4.0,True,
TX101994,662,2025-07-15 04:26:10.001158,50.0,HDFC,iOS,4G,7.4.0,True,
TX101995,3884,2025-08-22 04:01:51.001158,50.0,PNB,Android,4G,7.4.1,True,
TX101996,3620,2025-08-11 00:44:45.001158,50.0,Axis,Android,4G,7.4.1,True,
TX101997,1869,2025-07-10 16:43:21.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX101998,2335,2025-08-19 08:49:48.001158,50.0,HDFC,Android,5G,7.3.1,False,INCORRECT_PIN
TX101999,3375,2025-07-23 15:58:32.001158,50.0,Axis,Android,4G,7.4.0,True,
TX102000,1017,2025-07-14 01:08:29.001158,50.0,Axis,Android,5G,7.4.0,False,INCORRECT_PIN
TX102001,4407,2025-07-17 15:52:48.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102002,208,2025-07-21 20:54:38.001158,50.0,Axis,Android,4G,7.3.1,True,
TX102003,2666,2025-08-20 18:37:05.001158,50.0,Axis,iOS,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102004,2494,2025-07-17 13:11:38.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102005,633,2025-08-14 23:37:16.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102006,2103,2025-07-21 13:34:26.001158,50.0,Axis,Android,WiFi,7.4.1,True,
TX102007,2960,2025-08-21 22:57:51.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102008,3084,2025-07-18 05:39:28.001158,50.0,Axis,iOS,5G,7.4.1,True,
TX102009,4753,2025-08-20 11:40:38.001158,50.0,Axis,Android,4G,7.4.1,True,
TX102010,1932,2025-07-11 15:19:22.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX102011,3720,2025-07-28 18:30:52.001158,50.0,HDFC,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102012,2563,2025-08-14 01:05:12.001158,50.0,SBI,Android,WiFi,7.4.1,False,USER_ABORT
TX102013,1680,2025-08-11 04:22:00.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102014,237,2025-07-17 07:10:54.001158,50.0,Axis,Android,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102015,4444,2025-07-21 10:25:23.001158,50.0,PNB,Android,4G,7.4.1,True,
TX102016,4726,2025-07-26 15:10:32.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX102017,1541,2025-08-08 15:37:37.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX102018,3944,2025-08-18 20:30:08.001158,50.0,PNB,Android,4G,7.4.0,True,
TX102019,364,2025-08-22 04:23:56.001158,50.0,PNB,Android,5G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102020,2369,2025-07-10 17:12:57.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX102021,286,2025-08-10 01:18:53.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102022,149,2025-07-25 05:10:20.001158,50.0,Axis,Android,4G,7.4.1,True,
TX102023,4038,2025-08-23 20:23:17.001158,50.0,Axis,Android,5G,7.4.0,True,
TX102024,4552,2025-07-21 23:19:11.001158,50.0,PNB,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX102025,1767,2025-08-24 18:44:30.001158,50.0,SBI,Android,5G,7.3.1,False,USER_ABORT
TX102026,4896,2025-07-05 21:42:02.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX102027,1013,2025-08-18 08:50:19.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX102028,2832,2025-08-12 13:35:36.001158,50.0,PNB,Android,4G,7.4.0,True,
TX102029,2508,2025-07-24 01:45:03.001158,50.0,Axis,iOS,WiFi,7.4.0,True,
TX102030,1524,2025-07-29 18:03:06.001158,50.0,PNB,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX102031,2786,2025-08-30 08:09:59.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX102032,2557,2025-08-29 05:49:35.001158,50.0,Axis,iOS,5G,7.4.0,False,NETWORK_TIMEOUT
TX102033,3726,2025-07-28 19:57:19.001158,50.0,HDFC,iOS,4G,7.4.1,True,
TX102034,4577,2025-07-29 19:36:51.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX102035,1602,2025-07-25 10:13:18.001158,50.0,SBI,iOS,WiFi,7.4.0,True,
TX102036,2409,2025-07-04 20:39:37.001158,50.0,Axis,iOS,WiFi,7.3.1,False,INCORRECT_PIN
TX102037,341,2025-08-24 18:41:43.001158,50.0,PNB,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102038,2818,2025-08-23 16:30:33.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX102039,2497,2025-08-25 21:03:07.001158,50.0,SBI,Android,WiFi,7.4.0,False,USER_ABORT
TX102040,4931,2025-08-02 07:53:13.001158,50.0,Axis,Android,4G,7.4.1,True,
TX102041,1726,2025-08-11 17:30:11.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102042,1690,2025-07-20 23:02:00.001158,50.0,PNB,Android,4G,7.4.1,False,INCORRECT_PIN
TX102043,3268,2025-08-10 21:30:53.001158,50.0,SBI,iOS,4G,7.3.1,False,NETWORK_TIMEOUT
TX102044,4407,2025-07-14 06:10:14.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX102045,262,2025-08-24 13:58:06.001158,50.0,HDFC,iOS,5G,7.4.0,True,
TX102046,1443,2025-07-10 12:25:03.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX102047,406,2025-08-03 00:52:55.001158,50.0,SBI,Android,WiFi,7.3.1,False,USER_ABORT
TX102048,2191,2025-08-04 02:40:10.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX102049,4438,2025-08-07 20:18:28.001158,50.0,SBI,Android,WiFi,7.4.0,False,USER_ABORT
TX102050,244,2025-08-09 12:02:54.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102051,4586,2025-07-03 12:06:42.001158,50.0,PNB,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX102052,4108,2025-08-24 21:40:14.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102053,561,2025-07-04 03:13:35.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX102054,4138,2025-07-31 23:42:50.001158,50.0,PNB,Android,4G,7.4.1,False,USER_ABORT
TX102055,2726,2025-08-22 22:35:10.001158,59.63,ICICI,iOS,4G,7.4.0,False,USER_ABORT
TX102056,594,2025-08-04 05:20:46.001158,50.0,ICICI,Android,WiFi,7.3.1,False,INCORRECT_PIN
TX102057,1827,2025-08-02 23:21:48.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX102058,3230,2025-07-31 17:31:31.001158,50.0,Axis,Android,5G,7.4.0,False,USER_ABORT
TX102059,3288,2025-08-07 02:51:59.001158,56.43,Axis,iOS,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX102060,4074,2025-08-24 02:30:55.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX102061,134,2025-07-20 11:38:54.001158,50.0,PNB,iOS,5G,7.4.1,True,
TX102062,3139,2025-08-26 16:20:09.001158,50.0,ICICI,iOS,4G,7.4.1,False,NETWORK_TIMEOUT
TX102063,3920,2025-07-16 17:41:30.001158,50.0,SBI,Android,WiFi,7.3.1,False,USER_ABORT
TX102064,73,2025-08-19 04:57:35.001158,50.0,PNB,Android,5G,7.4.1,True,
TX102065,4495,2025-07-14 13:05:30.001158,50.0,ICICI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX102066,4226,2025-07-31 20:30:39.001158,50.0,PNB,Android,4G,7.3.1,True,
TX102067,2979,2025-08-23 00:30:39.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102068,4362,2025-07-10 18:53:00.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX102069,1986,2025-07-03 10:42:20.001158,50.0,PNB,Android,5G,7.4.1,True,
TX102070,793,2025-07-19 00:36:42.001158,50.0,SBI,iOS,WiFi,7.4.1,True,
TX102071,4260,2025-08-22 09:04:23.001158,50.0,PNB,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX102072,95,2025-08-03 10:37:46.001158,50.0,PNB,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102073,1134,2025-07-23 05:17:59.001158,50.0,PNB,iOS,5G,7.3.1,True,
TX102074,4918,2025-07-28 02:33:44.001158,81.4,ICICI,Android,4G,7.4.1,True,
TX102075,238,2025-08-03 18:06:50.001158,51.35,ICICI,Android,4G,7.4.1,True,
TX102076,2947,2025-07-24 16:13:35.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX102077,2531,2025-08-19 13:18:21.001158,50.0,Axis,iOS,5G,7.4.0,True,
TX102078,1961,2025-07-30 10:09:52.001158,77.53,ICICI,iOS,WiFi,7.4.1,True,
TX102079,1049,2025-07-03 20:29:47.001158,50.0,PNB,Android,4G,7.4.0,False,USER_ABORT
TX102080,2530,2025-07-19 11:41:11.001158,63.27,ICICI,Android,5G,7.4.1,True,
TX102081,2965,2025-08-23 18:37:40.001158,50.0,PNB,Android,4G,7.3.1,False,BANK_DOWN
TX102082,964,2025-08-26 05:38:45.001158,50.0,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX102083,537,2025-07-26 17:28:36.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX102084,4224,2025-08-13 07:32:07.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX102085,3680,2025-08-24 10:09:30.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX102086,4188,2025-07-03 07:17:06.001158,50.0,Axis,Android,4G,7.4.1,False,USER_ABORT
TX102087,3725,2025-08-18 17:06:45.001158,50.0,SBI,iOS,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102088,543,2025-08-27 15:52:30.001158,50.0,PNB,Android,5G,7.4.0,True,
TX102089,846,2025-07-24 23:49:44.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102090,3604,2025-07-09 09:53:06.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX102091,3037,2025-08-12 07:53:22.001158,50.0,SBI,Android,WiFi,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102092,2495,2025-08-07 00:38:37.001158,59.32,ICICI,Android,WiFi,7.4.0,True,
TX102093,4486,2025-07-08 02:58:12.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX102094,2720,2025-07-22 11:47:53.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102095,1885,2025-08-30 11:48:03.001158,50.0,Axis,iOS,5G,7.4.0,False,USER_ABORT
TX102096,4139,2025-08-15 06:11:10.001158,50.0,SBI,iOS,4G,7.4.1,True,
TX102097,4350,2025-07-21 05:16:45.001158,50.14,SBI,Android,4G,7.4.1,True,
TX102098,3202,2025-09-01 00:28:28.001158,51.35,Axis,Android,4G,7.3.1,True,
TX102099,2711,2025-07-31 12:32:28.001158,50.0,SBI,Android,4G,7.4.1,False,BANK_DOWN
TX102100,1954,2025-07-23 09:59:16.001158,50.0,HDFC,iOS,5G,7.3.1,False,NETWORK_TIMEOUT
TX102101,4738,2025-07-19 20:25:02.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102102,3851,2025-08-21 14:03:11.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102103,690,2025-08-20 01:15:23.001158,50.0,ICICI,Android,WiFi,7.4.0,False,BANK_DOWN
TX102104,1951,2025-08-20 10:29:34.001158,61.0,SBI,iOS,WiFi,7.3.1,True,
TX102105,457,2025-07-21 01:12:06.001158,62.23,PNB,Android,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX102106,2131,2025-07-23 02:05:39.001158,50.0,PNB,Android,4G,7.3.1,True,
TX102107,3977,2025-08-07 23:07:56.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102108,4245,2025-08-23 06:23:56.001158,50.0,PNB,Android,4G,7.4.1,True,
TX102109,1180,2025-07-07 14:46:48.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102110,4286,2025-08-10 09:41:38.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102111,3566,2025-08-30 13:18:53.001158,50.0,SBI,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX102112,883,2025-08-06 11:12:38.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX102113,400,2025-07-03 12:59:04.001158,50.0,ICICI,Android,WiFi,7.4.0,False,BANK_DOWN
TX102114,609,2025-08-04 22:21:04.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX102115,1639,2025-07-11 14:15:07.001158,50.0,Axis,Android,5G,7.4.1,True,
TX102116,2149,2025-07-24 22:59:05.001158,50.0,Axis,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX102117,1383,2025-08-26 03:05:10.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX102118,1404,2025-08-12 10:19:02.001158,50.0,Axis,Android,5G,7.3.1,False,USER_ABORT
TX102119,820,2025-07-19 18:30:15.001158,50.0,PNB,Android,4G,7.4.0,False,USER_ABORT
TX102120,3293,2025-08-16 23:40:47.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102121,820,2025-08-05 04:09:47.001158,50.0,HDFC,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX102122,420,2025-08-29 09:37:21.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX102123,4220,2025-07-13 08:15:50.001158,50.0,HDFC,Android,WiFi,7.4.1,False,USER_ABORT
TX102124,4518,2025-08-28 21:19:22.001158,50.0,ICICI,Android,5G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102125,3303,2025-07-22 09:54:09.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX102126,1509,2025-08-10 13:16:33.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102127,768,2025-08-09 09:50:22.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX102128,2045,2025-08-10 07:34:58.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102129,2140,2025-07-29 12:58:07.001158,50.0,SBI,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX102130,3030,2025-07-22 05:50:41.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX102131,1550,2025-08-27 05:41:28.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX102132,1765,2025-08-02 00:22:46.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX102133,2646,2025-08-27 06:31:45.001158,50.0,PNB,Android,5G,7.3.1,True,
TX102134,3717,2025-08-26 00:31:12.001158,50.0,HDFC,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX102135,4606,2025-07-27 18:21:18.001158,50.0,SBI,Android,WiFi,7.4.0,False,INCORRECT_PIN
TX102136,4482,2025-08-18 21:56:16.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX102137,2294,2025-08-25 12:16:33.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX102138,4838,2025-08-02 06:22:47.001158,50.0,Axis,Android,4G,7.3.1,True,
TX102139,2709,2025-07-08 09:24:45.001158,50.0,ICICI,iOS,4G,7.4.0,False,NETWORK_TIMEOUT
TX102140,901,2025-07-12 03:26:40.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX102141,3085,2025-08-11 07:36:33.001158,50.0,HDFC,iOS,5G,7.3.1,True,
TX102142,2010,2025-08-04 19:49:10.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX102143,242,2025-08-26 10:40:57.001158,50.0,PNB,Android,5G,7.3.1,False,USER_ABORT
TX102144,2386,2025-07-22 22:22:49.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX102145,4269,2025-08-21 16:52:36.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX102146,672,2025-07-08 13:35:31.001158,63.94,HDFC,iOS,4G,7.4.1,True,
TX102147,164,2025-07-25 00:18:44.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX102148,465,2025-08-07 10:00:34.001158,50.0,Axis,Android,5G,7.4.0,True,
TX102149,3043,2025-07-15 01:13:42.001158,50.0,HDFC,iOS,4G,7.4.1,False,INCORRECT_PIN
TX102150,4593,2025-07-27 20:26:55.001158,50.0,PNB,Android,WiFi,7.4.1,False,USER_ABORT
TX102151,4796,2025-08-05 18:33:09.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX102152,2443,2025-08-11 07:06:15.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102153,4799,2025-08-19 03:39:30.001158,50.0,ICICI,Android,5G,7.3.1,False,USER_ABORT
TX102154,2356,2025-08-11 00:58:36.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX102155,4279,2025-07-27 16:43:08.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102156,4725,2025-07-24 04:11:21.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX102157,2558,2025-07-09 17:18:55.001158,50.0,Axis,Android,4G,7.3.1,True,
TX102158,546,2025-07-23 10:43:47.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102159,4720,2025-08-25 18:13:52.001158,50.0,SBI,Android,5G,7.3.1,False,USER_ABORT
TX102160,3836,2025-07-24 02:35:19.001158,50.0,ICICI,Android,5G,7.4.0,False,BANK_DOWN
TX102161,594,2025-08-31 22:46:52.001158,77.52,HDFC,iOS,5G,7.4.0,True,
TX102162,4840,2025-07-11 07:45:26.001158,50.0,PNB,Android,WiFi,7.4.1,True,
TX102163,3805,2025-08-23 14:57:06.001158,50.0,HDFC,Android,4G,7.4.1,False,USER_ABORT
TX102164,1460,2025-07-14 00:39:06.001158,50.0,Axis,Android,5G,7.4.1,True,
TX102165,3494,2025-08-22 23:09:15.001158,50.0,SBI,Android,5G,7.4.0,False,BANK_DOWN
TX102166,2602,2025-07-24 23:04:16.001158,50.0,Axis,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX102167,2445,2025-07-18 22:57:11.001158,50.0,Axis,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX102168,2673,2025-07-10 05:09:47.001158,50.0,PNB,iOS,WiFi,7.4.0,True,
TX102169,4201,2025-07-06 12:59:46.001158,50.57,SBI,Android,4G,7.4.0,True,
TX102170,17,2025-07-05 07:49:47.001158,50.0,HDFC,iOS,5G,7.4.1,True,
TX102171,3192,2025-07-26 12:02:20.001158,50.0,ICICI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX102172,393,2025-08-19 15:41:53.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX102173,425,2025-08-14 06:34:02.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX102174,572,2025-07-09 19:17:22.001158,50.0,PNB,iOS,5G,7.3.1,False,BANK_DOWN
TX102175,3632,2025-08-10 16:26:37.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX102176,1121,2025-07-06 00:44:18.001158,50.0,PNB,Android,4G,7.4.0,True,
TX102177,242,2025-07-29 17:48:28.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102178,3898,2025-07-03 19:59:56.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX102179,4096,2025-07-31 14:35:01.001158,50.0,ICICI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX102180,2280,2025-08-07 21:51:52.001158,50.0,ICICI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX102181,789,2025-07-06 13:59:51.001158,56.26,PNB,Android,4G,7.3.1,True,
TX102182,715,2025-07-21 11:47:43.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102183,4855,2025-07-06 02:53:15.001158,50.0,PNB,Android,4G,7.4.1,True,
TX102184,2850,2025-08-07 08:05:13.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX102185,776,2025-08-08 20:53:39.001158,50.0,SBI,Android,5G,7.3.1,True,
TX102186,4027,2025-08-16 01:04:16.001158,50.0,PNB,iOS,4G,7.4.0,True,
TX102187,2248,2025-07-08 06:21:37.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX102188,79,2025-08-29 02:41:07.001158,50.0,Axis,Android,4G,7.3.1,True,
TX102189,3927,2025-07-30 16:39:02.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102190,856,2025-08-17 08:14:10.001158,50.0,Axis,Android,5G,7.4.1,True,
TX102191,2149,2025-08-08 14:34:07.001158,50.0,ICICI,iOS,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102192,1032,2025-07-17 07:57:59.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX102193,4941,2025-07-24 11:31:37.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX102194,3272,2025-08-23 10:03:34.001158,50.0,SBI,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX102195,3577,2025-07-09 22:10:51.001158,50.0,HDFC,Android,WiFi,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102196,4183,2025-07-14 12:57:26.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX102197,3457,2025-07-03 17:43:44.001158,50.0,SBI,iOS,5G,7.3.1,True,
TX102198,3507,2025-08-30 05:34:17.001158,59.29,SBI,iOS,5G,7.4.1,True,
TX102199,408,2025-08-28 23:39:55.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX102200,2712,2025-07-19 18:59:02.001158,50.0,HDFC,Android,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102201,3089,2025-07-04 04:54:20.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX102202,1669,2025-08-22 20:37:37.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102203,148,2025-08-31 00:39:00.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX102204,4328,2025-07-16 08:20:51.001158,50.0,Axis,Android,4G,7.4.1,True,
TX102205,3898,2025-08-03 18:10:46.001158,50.0,HDFC,Android,5G,7.4.0,True,
TX102206,1951,2025-07-12 00:32:46.001158,50.0,PNB,Android,5G,7.3.1,True,
TX102207,366,2025-07-03 20:01:39.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX102208,1675,2025-07-14 10:36:19.001158,63.22,Axis,iOS,4G,7.4.0,True,
TX102209,4532,2025-08-26 07:59:36.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX102210,4495,2025-07-04 22:14:56.001158,50.0,SBI,iOS,WiFi,7.4.0,False,BANK_DOWN
TX102211,2547,2025-08-07 03:15:20.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX102212,563,2025-08-24 09:56:22.001158,50.0,Axis,Android,4G,7.4.0,True,
TX102213,3563,2025-07-16 21:05:53.001158,50.0,SBI,Android,5G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102214,2490,2025-08-04 17:35:28.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX102215,773,2025-08-15 03:25:35.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX102216,2038,2025-08-03 09:29:58.001158,50.0,ICICI,iOS,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX102217,3424,2025-08-04 15:34:45.001158,50.0,Axis,Android,4G,7.4.0,False,USER_ABORT
TX102218,2568,2025-08-16 12:25:05.001158,50.0,SBI,Android,5G,7.4.0,False,USER_ABORT
TX102219,1574,2025-08-29 03:18:04.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102220,3695,2025-08-03 01:52:39.001158,50.0,SBI,iOS,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102221,3292,2025-07-19 18:26:25.001158,50.0,HDFC,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102222,1247,2025-08-17 23:14:19.001158,50.0,SBI,Android,5G,7.4.0,True,
TX102223,3720,2025-08-04 06:36:18.001158,50.0,PNB,iOS,4G,7.3.1,False,NETWORK_TIMEOUT
TX102224,3840,2025-07-18 14:30:17.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX102225,360,2025-08-06 23:17:59.001158,50.0,Axis,Android,4G,7.4.0,True,
TX102226,2377,2025-08-28 10:27:54.001158,52.71,SBI,Android,4G,7.4.1,True,
TX102227,3010,2025-07-26 13:01:48.001158,70.69,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX102228,2994,2025-08-26 22:13:19.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX102229,963,2025-08-29 20:24:48.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX102230,3633,2025-07-25 06:09:04.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX102231,1828,2025-07-19 18:19:42.001158,50.0,HDFC,iOS,5G,7.3.1,True,
TX102232,1614,2025-08-06 18:33:46.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102233,1641,2025-07-31 19:46:53.001158,50.0,SBI,iOS,5G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102234,2217,2025-08-15 21:54:25.001158,50.0,SBI,Android,4G,7.4.1,True,
TX102235,4313,2025-08-20 05:20:22.001158,50.0,Axis,Android,5G,7.3.1,True,
TX102236,378,2025-08-22 06:41:56.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102237,4215,2025-08-09 09:15:37.001158,50.0,Axis,iOS,WiFi,7.4.1,True,
TX102238,4286,2025-07-17 04:19:04.001158,50.0,ICICI,Android,WiFi,7.4.0,True,
TX102239,370,2025-07-24 18:42:04.001158,50.0,SBI,iOS,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102240,2197,2025-08-14 17:04:26.001158,50.0,SBI,Android,4G,7.4.0,True,
TX102241,3748,2025-08-20 17:53:41.001158,50.0,Axis,Android,5G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX102242,652,2025-08-15 08:35:44.001158,50.0,Axis,Android,4G,7.3.1,True,
TX102243,770,2025-08-31 16:05:13.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX102244,2422,2025-08-22 17:14:04.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX102245,781,2025-08-31 15:31:48.001158,50.0,SBI,iOS,4G,7.4.1,False,USER_ABORT
TX102246,1717,2025-07-06 05:27:00.001158,50.0,HDFC,Android,5G,7.4.1,False,USER_ABORT
TX102247,3984,2025-08-01 15:07:49.001158,50.0,SBI,Android,4G,7.3.1,True,
TX102248,1312,2025-08-16 13:11:16.001158,50.0,SBI,iOS,4G,7.4.0,False,USER_ABORT
TX102249,3360,2025-08-24 02:55:41.001158,50.0,HDFC,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX102250,523,2025-08-09 17:20:44.001158,50.0,SBI,iOS,5G,7.3.1,False,NETWORK_TIMEOUT
TX102251,522,2025-07-22 15:47:35.001158,50.0,SBI,Android,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX102252,4879,2025-07-04 09:31:54.001158,50.0,PNB,Android,5G,7.4.0,False,BANK_DOWN
TX102253,2321,2025-08-04 23:56:48.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX102254,936,2025-08-03 19:07:32.001158,50.0,PNB,Android,4G,7.4.1,True,
TX102255,2231,2025-08-04 08:07:30.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX102256,4041,2025-08-18 07:30:08.001158,50.0,ICICI,iOS,WiFi,7.4.0,True,
TX102257,4584,2025-08-01 01:59:58.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX102258,4942,2025-08-05 22:19:46.001158,50.0,ICICI,Android,4G,7.4.1,True,
